city,district,district1,district2,name,area,month,day,price,floor,built,road_name
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,131.08,200610,24,"130,000",10,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.65,200610,25,"87,000",1,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,131.08,200610,25,"142,800",10,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,131.08,200610,27,"141,000",7,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.65,200610,27,"88,500",2,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.04,200610,28,"96,000",5,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.65,200610,30,"90,000",12,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,80.35,200610,30,"68,800",12,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,80.35,200610,31,"65,800",5,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.65,200611,2,"95,000",6,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.65,200611,9,"98,000",6,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,80.35,200611,10,"62,000",3,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,131.08,200611,14,"158,000",12,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.04,200611,15,"95,000",8,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,80.39,200611,22,"73,000",10,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.65,200611,23,"90,000",10,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.65,200611,28,"87,000",7,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.65,200612,2,"95,000",3,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.04,200612,4,"93,000",1,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,80.35,200612,7,"70,000",9,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.65,200612,9,"106,000",11,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.65,200612,11,"106,000",11,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,82.06,200612,13,"69,000",11,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,80.35,200612,14,"75,000",10,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,82.06,200612,17,"72,000",2,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,96.65,200612,18,"99,500",10,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,80.35,200612,21,"72,000",10,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,80.39,200612,23,"74,400",10,1981,올림픽로4길 42
서울특별시 송파구 잠실동,101-1,0101,0001,우성아파트,80.35,200612,27,"31,500",8,1981,올림픽로4길 42
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,82.01,200601,10,"22,000",5,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,81.04,200602,18,"50,100",12,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,59.23,200603,9,"32,000",6,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,81.04,200603,17,"52,000",13,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,82.83,200604,1,"47,000",4,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,59.23,200605,12,"28,300",2,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,59.23,200605,22,"33,500",5,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,59.23,200607,31,"31,500",3,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,59.23,200610,18,"35,000",13,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,81.04,200611,22,"59,500",12,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,59.23,200612,13,"33,000",2,2005,올림픽로 74
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200601,3,"124,000",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200601,3,"97,000",8,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200601,4,"95,000",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200601,4,"124,500",10,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200601,5,"98,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200601,5,"125,000",13,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200601,6,"100,000",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200601,6,"125,000",3,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200601,6,"124,000",15,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200601,6,"100,000",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200601,7,"100,000",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200601,7,"100,000",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200601,7,"99,500",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200601,11,"130,000",8,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200601,14,"98,000",10,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200601,14,"103,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200601,17,"102,700",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200601,18,"105,000",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200601,18,"129,500",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200601,24,"100,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200601,26,"132,000",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200601,26,"127,000",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200601,27,"128,300",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,9,"101,400",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200602,10,"126,800",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,81.75,200602,13,"115,500",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200602,15,"127,000",2,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200602,16,"128,500",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200602,16,"126,000",15,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,16,"100,000",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,17,"99,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,17,"99,000",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,18,"98,500",8,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,20,"98,700",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,23,"104,000",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200602,23,"130,000",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,23,"102,000",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,24,"104,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,24,"102,000",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200602,24,"135,000",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,24,"104,900",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,25,"107,000",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,27,"105,000",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200602,28,"107,000",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200602,28,"120,000",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200603,4,"137,500",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200603,4,"104,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200603,6,"140,000",8,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200603,7,"110,000",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200603,9,"139,500",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200603,10,"142,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200603,10,"142,000",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200603,10,"143,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200603,11,"110,000",8,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200603,15,"110,000",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200603,20,"145,000",12,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200603,20,"144,000",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200603,20,"110,000",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200603,21,"110,200",8,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200603,21,"110,000",13,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200603,21,"142,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200603,22,"149,000",10,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200603,22,"110,000",10,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200603,23,"149,000",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200603,25,"116,800",3,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200603,27,"130,600",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200603,28,"116,500",15,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200603,30,"142,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200603,31,"140,800",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200604,3,"144,000",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200604,6,"113,000",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200604,10,"135,000",15,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200604,14,"141,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200604,19,"109,500",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200604,21,"110,600",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200604,21,"113,500",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200604,23,"111,500",13,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200604,24,"140,500",13,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200604,24,"110,000",3,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200604,25,"115,000",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200604,25,"141,800",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,81.75,200604,26,"130,000",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200604,28,"114,000",8,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200605,1,"114,500",8,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200605,1,"143,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200605,9,"145,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200605,9,"110,000",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200605,12,"144,500",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200605,30,"129,500",2,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200605,30,"112,000",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200606,1,"97,500",10,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200606,1,"110,000",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200606,2,"102,500",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,200606,3,"129,900",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200606,8,"101,500",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200606,19,"132,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,200606,27,"98,000",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,200607,26,"119,000",4,1978,송파대로 567
